prolific_id,counterbalancing,query_stimulus,ref_left_stimulus,ref_right_stimulus,ref_left_y_offset,ref_right_y_offset,rt,response,trial_stage,trial_index,time_elapsed,session,correct,correct_response,query_item,ref_left,ref_right,dist_query_ref_left,dist_query_ref_right,dist_ref_left_ref_right,abs_dist_query_ref_left,abs_dist_query_ref_right,abs_dist_ref_left_ref_right,triplet_left_right_name,ref_lowdim,ref_highdim,dist_query_ref_lowdim,dist_query_ref_highdim,dist_ref_lowdim_ref_highdim,dist_abs_query_ref_lowdim,dist_abs_query_ref_highdim,dist_abs_ref_lowdim_ref_highdim,triplet_unique_name,template_distances,template_abs_distances,triplet_rep,template_distances_rep,template_abs_distances_rep,triplet_easiness,query_position,chosen_ref_value,chosen_ref_lowdim_highdim,correct_ref_lowdim_highdim,correct_ref_left_right,correct_numeric,triplet_location,correct_ref_towards_dense_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1055.800000011921,p,pre_exposure,22,56039,1,,,38,46,30,-8,8,16,8,8,16,38_46_30,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,1,2,2,0,query_middle,30.0,ref_lowdim,nan,nan,,dense_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1324.699999988079,q,pre_exposure,23,58550,1,,,94,118,70,-24,24,48,24,24,48,94_118_70,70,118,24,-24,-48,24,24,48,94_70_118,24_-24_-48,24_24_48,1,3,3,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1131.2999999523163,q,pre_exposure,24,61052,1,True,q,54,62,30,-8,24,32,8,24,32,54_62_30,30,62,24,-8,-32,24,8,32,54_30_62,24_-8_-32,8_24_32,1,3,7,16,query_middle,62.0,ref_highdim,ref_highdim,ref_left,1.0,dense_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1590.4000000357628,p,pre_exposure,25,63554,1,False,q,70,54,94,16,-24,-40,16,24,40,70_54_94,54,94,16,-24,-40,16,24,40,70_54_94,16_-24_-40,16_24_40,2,3,6,8,query_middle,94.0,ref_highdim,ref_lowdim,ref_left,0.0,across_density_regions,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1081.300000011921,p,pre_exposure,26,66061,1,,,54,78,30,-24,24,48,24,24,48,54_78_30,30,78,24,-24,-48,24,24,48,54_30_78,24_-24_-48,24_24_48,2,4,4,0,query_middle,30.0,ref_lowdim,nan,nan,,dense_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,830.0,p,pre_exposure,27,68567,1,True,p,70,46,78,24,-8,-32,24,8,32,70_46_78,46,78,24,-8,-32,24,8,32,70_46_78,24_-8_-32,8_24_32,2,4,8,16,query_middle,78.0,ref_highdim,ref_highdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1100.7000000476837,p,pre_exposure,1,3055,2,False,q,110,118,94,-8,16,24,8,16,24,110_118_94,94,118,16,-8,-24,16,8,24,110_94_118,16_-8_-24,8_16_24,2,3,6,8,query_middle,94.0,ref_lowdim,ref_highdim,ref_left,0.0,sparse_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1679.699999988079,p,pre_exposure,2,5562,2,True,p,70,46,86,24,-16,-40,24,16,40,70_46_86,46,86,24,-16,-40,24,16,40,70_46_86,24_-16_-40,16_24_40,2,4,7,8,query_middle,86.0,ref_highdim,ref_highdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1228.0,q,pre_exposure,3,8066,2,False,p,102,78,118,24,-16,-40,24,16,40,102_78_118,78,118,24,-16,-40,24,16,40,102_78_118,24_-16_-40,16_24_40,1,5,8,8,query_middle,78.0,ref_lowdim,ref_highdim,ref_right,0.0,sparse_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1272.5,q,pre_exposure,4,10572,2,,,46,30,62,16,-16,-32,16,16,32,46_30_62,30,62,16,-16,-32,16,16,32,46_30_62,16_-16_-32,16_16_32,2,3,3,0,query_middle,30.0,ref_lowdim,nan,nan,,dense_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,960.0,p,pre_exposure,5,13076,2,,,70,54,86,16,-16,-32,16,16,32,70_54_86,54,86,16,-16,-32,16,16,32,70_54_86,16_-16_-32,16_16_32,2,4,4,0,query_middle,86.0,ref_highdim,nan,nan,,across_density_regions,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1274.0,q,pre_exposure,6,15585,2,True,q,46,30,70,16,-24,-40,16,24,40,46_30_70,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,2,4,9,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_left,1.0,dense_region,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1125.6000000238419,q,pre_exposure,7,18092,2,True,q,94,78,118,16,-24,-40,16,24,40,94_78_118,78,118,16,-24,-40,16,24,40,94_78_118,16_-24_-40,16_24_40,1,5,10,8,query_middle,78.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,996.7999999523163,p,pre_exposure,8,20598,2,True,p,54,30,62,24,-8,-32,24,8,32,54_30_62,30,62,24,-8,-32,24,8,32,54_30_62,24_-8_-32,8_24_32,2,5,9,16,query_middle,62.0,ref_highdim,ref_highdim,ref_right,1.0,dense_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,1298.2999999523163,p,pre_exposure,9,23108,2,,,110,118,102,-8,8,16,8,8,16,110_118_102,102,118,8,-8,-16,8,8,16,110_102_118,8_-8_-16,8_8_16,1,3,3,0,query_middle,102.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,897.6999999880791,p,pre_exposure,10,25615,2,True,p,70,54,78,16,-8,-24,16,8,24,70_54_78,54,78,16,-8,-24,16,8,24,70_54_78,16_-8_-24,8_16_24,2,4,7,8,query_middle,78.0,ref_highdim,ref_highdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1767.5999999642372,q,pre_exposure,11,28125,2,,,102,118,86,-16,16,32,16,16,32,102_118_86,86,118,16,-16,-32,16,16,32,102_86_118,16_-16_-32,16_16_32,1,5,5,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,2441.0,q,pre_exposure,12,31072,2,,,110,102,118,8,-8,-16,8,8,16,110_102_118,102,118,8,-8,-16,8,8,16,110_102_118,8_-8_-16,8_8_16,2,4,4,0,query_middle,102.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1417.0,p,pre_exposure,13,33584,2,,,94,70,118,24,-24,-48,24,24,48,94_70_118,70,118,24,-24,-48,24,24,48,94_70_118,24_-24_-48,24_24_48,2,5,5,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1150.8999999761581,p,pre_exposure,14,36090,2,True,p,70,86,62,-16,8,24,16,8,24,70_86_62,62,86,8,-16,-24,8,16,24,70_62_86,8_-16_-24,8_16_24,2,4,8,8,query_middle,62.0,ref_lowdim,ref_lowdim,ref_right,1.0,across_density_regions,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1285.7000000476837,q,pre_exposure,15,38597,2,True,q,110,118,86,-8,24,32,8,24,32,110_118_86,86,118,24,-8,-32,24,8,32,110_86_118,24_-8_-32,8_24_32,2,6,10,16,query_middle,118.0,ref_highdim,ref_highdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,890.2000000476837,q,pre_exposure,16,41104,2,True,q,38,30,62,8,-24,-32,8,24,32,38_30_62,30,62,8,-24,-32,8,24,32,38_30_62,8_-24_-32,8_24_32,2,5,11,16,query_middle,30.0,ref_lowdim,ref_lowdim,ref_left,1.0,dense_region,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1142.0,p,pre_exposure,17,43610,2,,,102,86,118,16,-16,-32,16,16,32,102_86_118,86,118,16,-16,-32,16,16,32,102_86_118,16_-16_-32,16_16_32,2,6,6,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1046.5,q,pre_exposure,18,46117,2,True,q,70,62,94,8,-24,-32,8,24,32,70_62_94,62,94,8,-24,-32,8,24,32,70_62_94,8_-24_-32,8_24_32,2,6,12,16,query_middle,62.0,ref_lowdim,ref_lowdim,ref_left,1.0,across_density_regions,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1393.2000000476837,q,pre_exposure,19,48624,2,True,q,102,118,78,-16,24,40,16,24,40,102_118_78,78,118,24,-16,-40,24,16,40,102_78_118,24_-16_-40,16_24_40,2,6,11,8,query_middle,118.0,ref_highdim,ref_highdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1482.699999988079,p,pre_exposure,20,51130,2,,,70,78,62,-8,8,16,8,8,16,70_78_62,62,78,8,-8,-16,8,8,16,70_62_78,8_-8_-16,8_8_16,2,5,5,0,query_middle,62.0,ref_lowdim,nan,nan,,across_density_regions,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1237.0999999642372,p,pre_exposure,21,53637,2,True,p,38,54,30,-16,8,24,16,8,24,38_54_30,30,54,8,-16,-24,8,16,24,38_30_54,8_-16_-24,8_16_24,2,5,9,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,dense_region,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1165.699999988079,p,pre_exposure,22,56144,2,False,q,102,94,118,8,-16,-24,8,16,24,102_94_118,94,118,8,-16,-24,8,16,24,102_94_118,8_-16_-24,8_16_24,2,6,10,8,query_middle,118.0,ref_highdim,ref_lowdim,ref_left,0.0,sparse_region,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1394.199999988079,q,pre_exposure,23,58650,2,True,q,46,54,30,-8,16,24,8,16,24,46_54_30,30,54,16,-8,-24,16,8,24,46_30_54,16_-8_-24,8_16_24,1,5,11,8,query_middle,54.0,ref_highdim,ref_highdim,ref_left,1.0,dense_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1175.800000011921,q,pre_exposure,24,61162,2,False,p,94,118,78,-24,16,40,24,16,40,94_118_78,78,118,16,-24,-40,16,24,40,94_78_118,16_-24_-40,16_24_40,2,6,12,8,query_middle,118.0,ref_highdim,ref_lowdim,ref_right,0.0,sparse_region,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1674.300000011921,p,pre_exposure,25,63670,2,,,70,46,94,24,-24,-48,24,24,48,70_46_94,46,94,24,-24,-48,24,24,48,70_46_94,24_-24_-48,24_24_48,2,6,6,0,query_middle,94.0,ref_highdim,nan,nan,,across_density_regions,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1422.6000000238419,q,pre_exposure,26,66177,2,False,p,46,30,54,16,-8,-24,16,8,24,46_30_54,30,54,16,-8,-24,16,8,24,46_30_54,16_-8_-24,8_16_24,2,6,12,8,query_middle,30.0,ref_lowdim,ref_highdim,ref_right,0.0,dense_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,1368.0999999642372,q,pre_exposure,27,68685,2,,,38,30,46,8,-8,-16,8,8,16,38_30_46,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,2,6,6,0,query_middle,30.0,ref_lowdim,nan,nan,,dense_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,2162.699999988079,p,post_exposure,1,3112,1,,,70,94,46,-24,24,48,24,24,48,70_94_46,46,94,24,-24,-48,24,24,48,70_46_94,24_-24_-48,24_24_48,1,1,1,0,query_middle,46.0,ref_lowdim,nan,nan,,across_density_regions,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1031.800000011921,q,post_exposure,2,5619,1,True,q,102,118,78,-16,24,40,16,24,40,102_118_78,78,118,24,-16,-40,24,16,40,102_78_118,24_-16_-40,16_24_40,1,1,1,8,query_middle,118.0,ref_highdim,ref_highdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1259.6000000238419,p,post_exposure,3,8125,1,,,70,86,54,-16,16,32,16,16,32,70_86_54,54,86,16,-16,-32,16,16,32,70_54_86,16_-16_-32,16_16_32,1,1,1,0,query_middle,54.0,ref_lowdim,nan,nan,,across_density_regions,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1357.2000000476837,q,post_exposure,4,10633,1,,,54,78,30,-24,24,48,24,24,48,54_78_30,30,78,24,-24,-48,24,24,48,54_30_78,24_-24_-48,24_24_48,1,2,2,0,query_middle,78.0,ref_highdim,nan,nan,,dense_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1271.8999999761581,p,post_exposure,5,13141,1,False,q,102,94,118,8,-16,-24,8,16,24,102_94_118,94,118,8,-16,-24,8,16,24,102_94_118,8_-16_-24,8_16_24,1,1,1,8,query_middle,118.0,ref_highdim,ref_lowdim,ref_left,0.0,sparse_region,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,885.5,p,post_exposure,6,15645,1,,,70,62,78,8,-8,-16,8,8,16,70_62_78,62,78,8,-8,-16,8,8,16,70_62_78,8_-8_-16,8_8_16,1,1,1,0,query_middle,78.0,ref_highdim,nan,nan,,across_density_regions,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1471.300000011921,q,post_exposure,7,18152,1,,,94,118,70,-24,24,48,24,24,48,94_118_70,70,118,24,-24,-48,24,24,48,94_70_118,24_-24_-48,24_24_48,1,3,3,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,742.1999999880791,p,post_exposure,8,20659,1,True,p,70,54,78,16,-8,-24,16,8,24,70_54_78,54,78,16,-8,-24,16,8,24,70_54_78,16_-8_-24,8_16_24,1,1,2,8,query_middle,78.0,ref_highdim,ref_highdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,911.1999999880791,p,post_exposure,9,23166,1,True,p,54,30,70,24,-16,-40,24,16,40,54_30_70,30,70,24,-16,-40,24,16,40,54_30_70,24_-16_-40,16_24_40,1,2,2,8,query_middle,70.0,ref_highdim,ref_highdim,ref_right,1.0,dense_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1121.1000000238419,q,post_exposure,10,25676,1,,,102,118,86,-16,16,32,16,16,32,102_118_86,86,118,16,-16,-32,16,16,32,102_86_118,16_-16_-32,16_16_32,1,2,2,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1170.1000000238419,p,post_exposure,11,28179,1,True,p,110,94,118,16,-8,-24,16,8,24,110_94_118,94,118,16,-8,-24,16,8,24,110_94_118,16_-8_-24,8_16_24,1,2,3,8,query_middle,118.0,ref_highdim,ref_highdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1503.699999988079,p,post_exposure,12,30686,1,True,p,70,86,62,-16,8,24,16,8,24,70_86_62,62,86,8,-16,-24,8,16,24,70_62_86,8_-16_-24,8_16_24,1,2,4,8,query_middle,62.0,ref_lowdim,ref_lowdim,ref_right,1.0,across_density_regions,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1791.6000000238419,p,post_exposure,13,33193,1,,,102,86,118,16,-16,-32,16,16,32,102_86_118,86,118,16,-16,-32,16,16,32,102_86_118,16_-16_-32,16_16_32,2,3,3,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1490.0,q,post_exposure,14,35694,1,,,46,30,62,16,-16,-32,16,16,32,46_30_62,30,62,16,-16,-32,16,16,32,46_30_62,16_-16_-32,16_16_32,1,4,4,0,query_middle,30.0,ref_lowdim,nan,nan,,dense_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1710.8999999761581,p,post_exposure,15,38201,1,,,70,46,94,24,-24,-48,24,24,48,70_46_94,46,94,24,-24,-48,24,24,48,70_46_94,24_-24_-48,24_24_48,2,4,4,0,query_middle,94.0,ref_highdim,nan,nan,,across_density_regions,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1415.800000011921,p,post_exposure,16,40707,1,,,94,70,118,24,-24,-48,24,24,48,94_70_118,70,118,24,-24,-48,24,24,48,94_70_118,24_-24_-48,24_24_48,2,5,5,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1110.2999999523163,p,post_exposure,17,43214,1,False,q,70,54,94,16,-24,-40,16,24,40,70_54_94,54,94,16,-24,-40,16,24,40,70_54_94,16_-24_-40,16_24_40,1,1,3,8,query_middle,94.0,ref_highdim,ref_lowdim,ref_left,0.0,across_density_regions,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1203.6000000238419,p,post_exposure,18,45721,1,True,p,46,70,30,-24,16,40,24,16,40,46_70_30,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,1,2,4,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,dense_region,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,872.1000000238419,p,post_exposure,19,48228,1,True,p,102,78,118,24,-16,-40,24,16,40,102_78_118,78,118,24,-16,-40,24,16,40,102_78_118,24_-16_-40,16_24_40,2,3,5,8,query_middle,118.0,ref_highdim,ref_highdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1011.6999999880791,q,post_exposure,20,50734,1,True,q,110,118,86,-8,24,32,8,24,32,110_118_86,86,118,24,-8,-32,24,8,32,110_86_118,24_-8_-32,8_24_32,1,1,1,16,query_middle,118.0,ref_highdim,ref_highdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1079.199999988079,p,post_exposure,21,53241,1,True,p,70,46,78,24,-8,-32,24,8,32,70_46_78,46,78,24,-8,-32,24,8,32,70_46_78,24_-8_-32,8_24_32,1,2,2,16,query_middle,78.0,ref_highdim,ref_highdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,935.0999999642372,q,post_exposure,22,55748,1,True,q,46,30,70,16,-24,-40,16,24,40,46_30_70,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,2,3,6,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_left,1.0,dense_region,ref_towards_dense
sub_01,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1425.199999988079,p,post_exposure,23,58254,1,True,p,70,94,62,-24,8,32,24,8,32,70_94_62,62,94,8,-24,-32,8,24,32,70_62_94,8_-24_-32,8_24_32,1,1,3,16,query_middle,62.0,ref_lowdim,ref_lowdim,ref_right,1.0,across_density_regions,ref_towards_dense
